decimalLongitude,decimalLatitude,basisOfRecord,scientificName,remark
126.556613,33.36975,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.2016,42.593047,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.208558,42.592472,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.642136,43.365033,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.829442,43.560078,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.646733,36.466014,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
132.819027,42.786677,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.788611,43.10111,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.815359,42.789194,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.114966,42.769256,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.723678,43.238561,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.714431,43.246914,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.027369,36.740608,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.002075,43.005711,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.21277,35.8362,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
130.916989,42.593891,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.269203,36.610745,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.527458,35.295766,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.276903,36.784226,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.082061,37.46552,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4297,37.56989,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0874,35.75346,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.950937,43.188102,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.16499,36.715499,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.865697,35.712582,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.165054,36.713349,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.043163,35.709798,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.50219,38.203243,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4524,35.82209,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0143,35.7217,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.014,35.72199,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1434,35.7882,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1438,35.78791,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4491,35.30452,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0182,35.72379,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6631,35.15006,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0202,35.72568,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.8597,37.77139,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.01,35.72225,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0147,35.72628,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0135,35.72169,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.1568,34.86608,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4641,35.388,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.9986,35.73355,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.8844,37.795,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1038,35.73104,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4535,35.82108,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.3264,35.51688,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.1999,34.93386,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.455,35.22462,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1876,35.75308,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.4444,35.22562,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4606,35.3889,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.3451,35.31563,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.9984,36.11779,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.4481,36.104730000000004,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6977,35.253660000000004,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0111,35.18497,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0155,35.72297,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.3831,35.60553,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.831004,35.392548,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.259656,37.663609,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.879469,35.691331,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.87753,35.66801,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.7075,37.720556,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.835773,35.472385,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.869345,35.573262,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.978721,35.673183,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.027573,36.035874,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.777939,43.018674,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.560508,43.096086,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.940794,43.754736,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.47963,38.198441,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.396896,37.699223,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.486038,38.190071,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.479469,38.194275,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.017059,37.167473,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.385529,37.67477,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
128.46847,37.238887,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.94025,46.059774,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.1681,42.7009,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.91152399999999,43.030517,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.595173,36.672867,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
128.595173,36.672867,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
128.595173,36.672867,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5193,35.70684,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5193,35.70684,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.141543,36.685745,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.129202,36.683962,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.2353,35.40999,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6312,34.71287,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5689,35.20686,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4684,35.60832,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5383,35.81167,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4218,35.80074,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4226,35.80026,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.2514,37.68722,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4256,35.8024,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4217,35.8008,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4443,35.83115,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.5744,35.63528,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4226,35.80036,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.8798,35.52076,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.8752,35.53072,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.2365,37.99621,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4027,35.60736,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.2843,35.58806,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.8174,35.87037,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.503,33.35885,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.8818,35.51851,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1858,35.57185,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1231,35.67479,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.2849,36.06588,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6624,35.14946,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4867,35.16831,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.4394,34.81477,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.4339,34.81061,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.8817,35.5198,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.6235,34.46455,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.6169,34.47102,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.5557,33.36977,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.5699,33.37142,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.8145,35.86075,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4453,35.82825,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.4969,33.35623,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5225,35.36568,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.9139,37.52028,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5223,35.26218,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5223,35.26219,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5223,35.26219,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5223,35.26203,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.0782,34.8713,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.0828,35.74644,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.6689,36.11595,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.1787,38.04241,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1432,35.7902,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.985731,43.160241,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.064648,43.216606,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.990946,43.221,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.123281,42.852758,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
115.597292,39.822061,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.128892,42.620636,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.129425,42.620911,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.129275,42.6209,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.150024,42.687969,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.135036,42.626781,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.3922,37.705517,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.396561,37.701832,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.00448600000001,37.163975,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.391891,37.691841,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.189459,37.445078,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.188293,37.445765,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.072175,37.422637,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.190515,37.44426,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.181532,37.433719,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.182062,37.434188,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.186634,37.435457,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.184567,37.434709,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.180941,37.433909,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.169236,37.456413,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.096917,37.454563,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.175562,37.459452,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.09606,37.346535,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.146979,37.40437,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.175798,37.472144,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.073098,37.402023,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.059367,37.420197,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.142715,37.417899,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.144333,37.417745,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.182221,37.467922,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.199997,42.720444,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.90383,43.029804,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.807602,42.764015,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.994,42.8277,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.2138,42.5793,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.8801,42.9603,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.01027,37.39102,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
129.01027,37.39102,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5262,35.29615,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5296,35.29676,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6869,37.68861,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.671,37.60725,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.538099,33.349268,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
130.923251,42.594719,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.15539,37.377168,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.154373,37.377475,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.148473,37.381765,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
120.643199,36.34878,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.610353,35.619055,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.4204,35.63385,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1181,35.64462,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
125.4294,34.688,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
117.143683,40.431953,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.010696,37.148712,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.008286,37.170216,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.009659,37.150387,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.450078,37.766619,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
128.450078,37.766619,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
130.867737,37.514541,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
130.867737,37.514541,PRESERVED_SPECIMEN,Rhododendron mucronulatum,Rhododendron mucronulatum
127.516,35.34812,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
130.91609,42.461855,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
132.455464,42.81271,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.976511,43.21218,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
116.451719,40.952724,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
116.75097,40.553562,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.527,35.5804,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1438,35.78786,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.9029,35.5008,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.1343,38.16638,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.3617,37.53315,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.214135,42.579948,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.920497,43.190181,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.19618,42.608682,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.199413,42.600323,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.194033,42.589312,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.205863,42.60065,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.159917,42.620467,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.22672,42.60287,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.19753,42.62222,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.380149,42.87993,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.181113,37.433912,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.096972,37.453645,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.190881,37.444284,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.180725,37.433776,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.164864,37.46391,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.182237,37.467668,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.174888,37.459093,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.166418,37.469869,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.182116,37.467401,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.180783,37.43435,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.190881,37.444284,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.147712,37.404976,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.145458,37.402485,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
130.914007,42.461912,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
120.440856,36.094043,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.28184099999999,35.575496,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.1045,35.69688,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.2787,35.57603,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.3917,35.62467,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
133.629325,43.702003,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.07832,36.725312,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.202249,36.821305,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
131.991133,43.223628,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.095055,37.346725,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.03891,37.394775,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.148552,37.381867,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.154825,37.382417,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.15446,37.377353,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.155505,37.376842,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.5193,35.70684,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.101775,37.485988999999996,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.243,35.52869,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.2427,35.52881,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.532975,33.36987,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.951222,35.540083,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.27965,36.789038,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.950081,37.621464,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5232,35.36729,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.2005,38.00256,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
128.6871,37.80343,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5231,35.36722,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.5232,35.36724,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
129.335556,36.565278,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.001389,37.720278,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
126.945838,35.050979,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.93631,35.617123,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.414877,36.635385,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
127.173812,36.714895,HUMAN_OBSERVATION,Rhododendron mucronulatum,Rhododendron mucronulatum
